datetime;Heat
2017-01-01 23:45;839367.4692937608
2017-01-02 00:00;829507.5817403187
2017-01-02 00:15;842606.413289739
2017-01-02 00:30;848758.9820836633
2017-01-02 00:45;826542.5023279131
2017-01-02 01:00;831864.9459158804
2017-01-02 01:15;816667.7168654193
2017-01-02 01:30;836635.4923257869
2017-01-02 01:45;840311.5531481954
2017-01-02 02:00;841318.844179022
2017-01-02 02:15;843012.1795241474
2017-01-02 02:30;831374.0985659517
2017-01-02 02:45;842226.8192124738
2017-01-02 03:00;839792.5072378962
2017-01-02 03:15;847601.9309149534
2017-01-02 03:30;837972.4969690642
2017-01-02 03:45;840845.7835485281
2017-01-02 04:00;807665.1713012538
2017-01-02 04:15;809118.3205191919
2017-01-02 04:30;803406.3440502771
2017-01-02 04:45;804685.4660054623
2017-01-02 05:00;849117.1170060652
2017-01-02 05:15;836646.4040200774
2017-01-02 05:30;817563.8303473223
2017-01-02 05:45;811448.689911204
2017-01-02 06:00;802585.7742879236
2017-01-02 06:15;803791.2387241186
2017-01-02 06:30;832549.7338902414
2017-01-02 06:45;840394.274455134
2017-01-02 07:00;822804.5192284372
2017-01-02 07:15;838379.6013180179
2017-01-02 07:30;809370.8862987489
2017-01-02 07:45;840471.250050536
2017-01-02 08:00;838389.1074155965
2017-01-02 08:15;818767.4454986294
2017-01-02 08:30;828847.6464678978
2017-01-02 08:45;847674.4463496507
2017-01-02 09:00;818201.5441675269
2017-01-02 09:15;813202.4762917876
2017-01-02 09:30;802377.3332422441
2017-01-02 09:45;802585.8396526913
2017-01-02 10:00;811340.4317659105
2017-01-02 10:15;832447.0372308204
2017-01-02 10:30;832322.0438796731
2017-01-02 10:45;828935.5653043528
2017-01-02 11:00;840961.7971722415
2017-01-02 11:15;841490.3191586025
2017-01-02 11:30;835506.5347121871
2017-01-02 11:45;828906.4372775862
2017-01-02 12:00;824522.5221749784
2017-01-02 12:15;803670.3890969596
2017-01-02 12:30;847065.705003783
2017-01-02 12:45;844514.2076532942
2017-01-02 13:00;850061.9618396778
2017-01-02 13:15;814585.2943127177
2017-01-02 13:30;836960.3507234001
2017-01-02 13:45;804156.9205660129
2017-01-02 14:00;806271.8387066083
2017-01-02 14:15;816163.9417349449
2017-01-02 14:30;850873.5743702443
2017-01-02 14:45;838400.0506167188
2017-01-02 15:00;831757.0801542237
2017-01-02 15:15;830010.7843630874
2017-01-02 15:30;835937.7591134998
2017-01-02 15:45;815361.2185075294
2017-01-02 16:00;835970.9115645043
2017-01-02 16:15;844427.5401145665
2017-01-02 16:30;819819.1289616524
2017-01-02 16:45;810410.9067218968
2017-01-02 17:00;806481.4707637518
2017-01-02 17:15;811980.9957392225
2017-01-02 17:30;825166.0402981421
2017-01-02 17:45;845744.7282035534
2017-01-02 18:00;813961.844267019
2017-01-02 18:15;833488.9090018267
2017-01-02 18:30;805635.9044974977
2017-01-02 18:45;817732.7762443098
2017-01-02 19:00;811409.1299067275
2017-01-02 19:15;845517.4701502536
2017-01-02 19:30;823246.8552116003
2017-01-02 19:45;836298.7260584688
2017-01-02 20:00;832810.4547213974
2017-01-02 20:15;850811.0491571649
2017-01-02 20:30;846356.0658694555
2017-01-02 20:45;817996.3238304509
2017-01-02 21:00;841207.1092438865
2017-01-02 21:15;818863.8871200691
2017-01-02 21:30;810203.6222866083
2017-01-02 21:45;821025.6250607021
2017-01-02 22:00;835511.0777842262
2017-01-02 22:15;827121.2920531214
2017-01-02 22:30;825477.9354485563
2017-01-02 22:45;826857.6763673725
2017-01-02 23:00;806700.4017082234
2017-01-02 23:15;823286.9269481868
2017-01-02 23:30;848713.4350505783
2017-01-02 23:45;831201.4869393883
2017-01-03 00:00;824830.7258260724
2017-01-03 00:15;804192.5759716003
2017-01-03 00:30;824413.1466228996
2017-01-03 00:45;845944.0675888148
2017-01-03 01:00;821082.9780046312
2017-01-03 01:15;822551.890402362
2017-01-03 01:30;810406.3142561432
2017-01-03 01:45;810999.7689490311
2017-01-03 02:00;819700.2977005328
2017-01-03 02:15;811467.1791843342
2017-01-03 02:30;832525.4133291545
2017-01-03 02:45;805452.9510302286
2017-01-03 03:00;830808.9864063695
2017-01-03 03:15;828261.1812530437
2017-01-03 03:30;809502.6672832441
2017-01-03 03:45;808151.536434154
2017-01-03 04:00;844580.7460946416
2017-01-03 04:15;827688.0104812406
2017-01-03 04:30;822317.3447631465
2017-01-03 04:45;820810.3648424136
2017-01-03 05:00;831878.277957824
2017-01-03 05:15;807852.754155446
2017-01-03 05:30;839596.5558414556
2017-01-03 05:45;832969.5999545018
2017-01-03 06:00;824463.4432924627
2017-01-03 06:15;841314.2219705469
2017-01-03 06:30;841150.8067552841
2017-01-03 06:45;835233.0589007129
2017-01-03 07:00;847962.0291908355
2017-01-03 07:15;825601.7633098605
2017-01-03 07:30;851491.0672533939
2017-01-03 07:45;843668.3163596845
2017-01-03 08:00;822603.846426505
2017-01-03 08:15;808319.0280425798
2017-01-03 08:30;821920.905197182
2017-01-03 08:45;809777.4009504466
2017-01-03 09:00;842332.226782985
2017-01-03 09:15;828393.7125757898
2017-01-03 09:30;848679.8908317299
2017-01-03 09:45;838821.8901207541
2017-01-03 10:00;808049.031477028
2017-01-03 10:15;839875.5467744145
2017-01-03 10:30;832175.2706838651
2017-01-03 10:45;806097.428442337
2017-01-03 11:00;822787.9574032867
2017-01-03 11:15;820659.6558098014
2017-01-03 11:30;803039.8188448345
2017-01-03 11:45;849707.6648611301
2017-01-03 12:00;804759.358379928
2017-01-03 12:15;802352.2251653178
2017-01-03 12:30;810979.9875492227
2017-01-03 12:45;837471.7416726465
2017-01-03 13:00;847050.3490026846
2017-01-03 13:15;833299.1079729929
2017-01-03 13:30;845732.9474844468
2017-01-03 13:45;850901.0034134628
2017-01-03 14:00;826963.2585835175
2017-01-03 14:15;825872.0131123175
2017-01-03 14:30;846160.7610899886
2017-01-03 14:45;836468.15224082
2017-01-03 15:00;844243.7778158756
2017-01-03 15:15;816635.7527865786
2017-01-03 15:30;838866.7844095645
2017-01-03 15:45;825245.9259070056
2017-01-03 16:00;806454.1536741247
2017-01-03 16:15;836062.3509677107
2017-01-03 16:30;827868.0170021519
2017-01-03 16:45;837612.0996434699
2017-01-03 17:00;811092.2723450173
2017-01-03 17:15;842737.8683058452
2017-01-03 17:30;828564.9662828048
2017-01-03 17:45;830893.3372696871
2017-01-03 18:00;833282.3305668468
2017-01-03 18:15;810929.7127584975
2017-01-03 18:30;829477.9820920767
2017-01-03 18:45;829309.0119941088
2017-01-03 19:00;839619.5321454111
2017-01-03 19:15;851281.2121086912
2017-01-03 19:30;839707.4637797079
2017-01-03 19:45;813839.1559271242
2017-01-03 20:00;834107.2708564273
2017-01-03 20:15;819786.0875195176
2017-01-03 20:30;803817.184068833
2017-01-03 20:45;812838.4329301356
2017-01-03 21:00;820515.4619381358
2017-01-03 21:15;841075.5494711928
2017-01-03 21:30;802717.9919661342
2017-01-03 21:45;815815.3006748705
2017-01-03 22:00;851844.2854697187
2017-01-03 22:15;832623.7615696732
2017-01-03 22:30;808248.2231714426
2017-01-03 22:45;816439.8435811838
2017-01-03 23:00;809538.2973494481
2017-01-03 23:15;845933.6891611224
2017-01-03 23:30;807012.2594762912
2017-01-03 23:45;810865.5530013314
2017-01-04 00:00;848005.2330046371
2017-01-04 00:15;815847.2300465679
2017-01-04 00:30;846567.249037147
2017-01-04 00:45;823045.7831155176
2017-01-04 01:00;813454.1054974521
2017-01-04 01:15;834398.0313997795
2017-01-04 01:30;846291.2454469422
2017-01-04 01:45;812885.1371627742
2017-01-04 02:00;833494.2212627672
2017-01-04 02:15;847252.860232929
2017-01-04 02:30;837755.6204398429
2017-01-04 02:45;835437.0988936943
2017-01-04 03:00;834586.1063420563
2017-01-04 03:15;822176.8873117372
2017-01-04 03:30;822793.766588547
2017-01-04 03:45;816479.0609539319
2017-01-04 04:00;829055.1283275844
2017-01-04 04:15;812785.2222754345
2017-01-04 04:30;819805.0376419529
2017-01-04 04:45;842417.702443683
2017-01-04 05:00;847572.4432792026
2017-01-04 05:15;847551.1771173518
2017-01-04 05:30;833369.692938891
2017-01-04 05:45;845495.0505189411
2017-01-04 06:00;832075.1599236989
2017-01-04 06:15;842855.8727597495
2017-01-04 06:30;824173.7062126831
2017-01-04 06:45;847261.1485354215
2017-01-04 07:00;831914.293758991
2017-01-04 07:15;813142.7200809049
2017-01-04 07:30;833411.0679296019
2017-01-04 07:45;845503.8655168429
2017-01-04 08:00;836144.9239883055
2017-01-04 08:15;821295.9119283914
2017-01-04 08:30;832309.7798547944
2017-01-04 08:45;804833.5928424136
2017-01-04 09:00;819157.0034047515
2017-01-04 09:15;835279.8017994708
2017-01-04 09:30;802787.0969733067
2017-01-04 09:45;840263.0351692701
2017-01-04 10:00;851700.9176685981
2017-01-04 10:15;837893.1621876718
2017-01-04 10:30;824735.4115481531
2017-01-04 10:45;813956.241063864
2017-01-04 11:00;803717.4763487353
2017-01-04 11:15;807643.1623852293
2017-01-04 11:30;819587.0739703497
2017-01-04 11:45;834455.0423645987
2017-01-04 12:00;806115.5499472846
2017-01-04 12:15;847993.2573650074
2017-01-04 12:30;817538.2009260961
2017-01-04 12:45;832328.3789646488
2017-01-04 13:00;839207.5769766246
2017-01-04 13:15;841531.1629296276
2017-01-04 13:30;809125.7843066114
2017-01-04 13:45;829395.8176772053
2017-01-04 14:00;827776.5411272539
2017-01-04 14:15;809897.2092898174
2017-01-04 14:30;818053.4419424285
2017-01-04 14:45;820713.8127465369
2017-01-04 15:00;813963.84114546
2017-01-04 15:15;830477.2167667936
2017-01-04 15:30;846282.8774463809
2017-01-04 15:45;848794.6778589967
2017-01-04 16:00;849577.6272985247
2017-01-04 16:15;813072.1828295583
2017-01-04 16:30;839503.1566567004
2017-01-04 16:45;823004.5921287356
2017-01-04 17:00;803632.5578746601
2017-01-04 17:15;842342.22692647
2017-01-04 17:30;850567.0737733786
2017-01-04 17:45;844813.4446911465
2017-01-04 18:00;848320.2206791845
2017-01-04 18:15;806208.6686958281
2017-01-04 18:30;835595.6228712706
2017-01-04 18:45;838469.0206416515
2017-01-04 19:00;847706.1539443849
2017-01-04 19:15;824299.7195946143
2017-01-04 19:30;848639.5260267608
2017-01-04 19:45;830008.5448493401
2017-01-04 20:00;815716.821433151
2017-01-04 20:15;846578.748000474
2017-01-04 20:30;804840.4523997018
2017-01-04 20:45;829398.2279228719
2017-01-04 21:00;850242.470849893
2017-01-04 21:15;813777.5267204116
2017-01-04 21:30;833264.3616210353
2017-01-04 21:45;828793.1501218188
2017-01-04 22:00;843892.8280136591
2017-01-04 22:15;841466.0719172681
2017-01-04 22:30;836387.2313081875
2017-01-04 22:45;834353.3442537009
2017-01-04 23:00;827847.7726941353
2017-01-04 23:15;846092.6544804797
2017-01-04 23:30;841213.6370688133
2017-01-04 23:45;849599.574216756
2017-01-05 00:00;826488.5027521236
2017-01-05 00:15;839766.0893652654
2017-01-05 00:30;833359.9226638867
2017-01-05 00:45;823762.1619637224
2017-01-05 01:00;804417.7113328188
2017-01-05 01:15;815973.6202504282
2017-01-05 01:30;828725.8280166457
2017-01-05 01:45;844356.7161583771
2017-01-05 02:00;806709.3443979635
2017-01-05 02:15;850068.5034340972
2017-01-05 02:30;821245.8387651828
2017-01-05 02:45;825325.2004133564
2017-01-05 03:00;824325.1790692813
2017-01-05 03:15;812386.8920893659
2017-01-05 03:30;839391.4029883507
2017-01-05 03:45;852505.914856218
2017-01-05 04:00;829167.5107951883
2017-01-05 04:15;816618.405808088
2017-01-05 04:30;816228.0953201064
2017-01-05 04:45;815454.3629856318
2017-01-05 05:00;807100.9523174969
2017-01-05 05:15;823177.4456327357
2017-01-05 05:30;811586.3816250623
2017-01-05 05:45;831160.1437473161
2017-01-05 06:00;844942.9045440659
2017-01-05 06:15;813261.611777652
2017-01-05 06:30;851986.3195194263
2017-01-05 06:45;815238.3587592739
2017-01-05 07:00;805665.9371994572
2017-01-05 07:15;809881.0096978493
2017-01-05 07:30;820113.6910013292
2017-01-05 07:45;811175.2845274729
2017-01-05 08:00;848041.9942252676
2017-01-05 08:15;838490.0382237196
2017-01-05 08:30;823938.3813249618
2017-01-05 08:45;826396.9078221
2017-01-05 09:00;814245.9844067625
2017-01-05 09:15;807108.8686073922
2017-01-05 09:30;833003.4362201694
2017-01-05 09:45;828517.7865148775
2017-01-05 10:00;807374.2105575805
2017-01-05 10:15;819026.6819363697
2017-01-05 10:30;840033.7055574611
2017-01-05 10:45;804562.0876480084
2017-01-05 11:00;808709.9677740708
2017-01-05 11:15;825513.432125503
2017-01-05 11:30;817215.5376762009
2017-01-05 11:45;833200.3343059585
2017-01-05 12:00;820580.6216616634
2017-01-05 12:15;822157.7558761553
2017-01-05 12:30;824050.8517524512
2017-01-05 12:45;804562.2571819102
2017-01-05 13:00;826530.2164965027
2017-01-05 13:15;808366.723807922
2017-01-05 13:30;836941.5744082399
2017-01-05 13:45;805710.2551181894
2017-01-05 14:00;826879.5674372453
2017-01-05 14:15;840125.5345560324
2017-01-05 14:30;813655.3393375335
2017-01-05 14:45;807256.4303728958
2017-01-05 15:00;841578.2567059055
2017-01-05 15:15;843391.2073645518
2017-01-05 15:30;819889.3815121294
2017-01-05 15:45;821132.5821237824
2017-01-05 16:00;813615.3662770193
2017-01-05 16:15;810245.7601641138
2017-01-05 16:30;836873.0629347027
2017-01-05 16:45;832755.8898251727
2017-01-05 17:00;834858.0304383968
2017-01-05 17:15;830243.5044114573
2017-01-05 17:30;803794.7657308832
2017-01-05 17:45;852319.1478967039
2017-01-05 18:00;807542.231113146
2017-01-05 18:15;850289.7075613393
2017-01-05 18:30;816304.4630935383
2017-01-05 18:45;821683.741472646
2017-01-05 19:00;832267.4321536198
2017-01-05 19:15;832011.5212127728
2017-01-05 19:30;821927.6479717039
2017-01-05 19:45;849236.2204910801
2017-01-05 20:00;834606.392812283
2017-01-05 20:15;807300.9743554872
2017-01-05 20:30;831508.5106085703
2017-01-05 20:45;838081.526713332
2017-01-05 21:00;806196.2526916735
2017-01-05 21:15;824306.1906053405
2017-01-05 21:30;846161.3532661294
2017-01-05 21:45;816092.872993502
2017-01-05 22:00;828777.6049812699
2017-01-05 22:15;851815.6689683963
2017-01-05 22:30;828979.9437791995
2017-01-05 22:45;837984.1728878365
2017-01-05 23:00;821828.8069993642
2017-01-05 23:15;820906.7540359242
2017-01-05 23:30;814320.3264352184
2017-01-05 23:45;848886.3518560857
2017-01-06 00:00;810334.869919548
2017-01-06 00:15;805654.452295922
2017-01-06 00:30;843932.1210076652
2017-01-06 00:45;835642.8270360668
2017-01-06 01:00;841891.8604715414
2017-01-06 01:15;833165.5515797961
2017-01-06 01:30;811818.9066085011
2017-01-06 01:45;814217.6199030592
2017-01-06 02:00;851277.0288544236
2017-01-06 02:15;837397.7388953994
2017-01-06 02:30;820684.4483121663
2017-01-06 02:45;824489.4288761688
2017-01-06 03:00;826579.898269855
2017-01-06 03:15;853412.1415220336
2017-01-06 03:30;831888.4992794164
2017-01-06 03:45;810551.6707057143
2017-01-06 04:00;838826.9980753976
2017-01-06 04:15;843591.36829057
2017-01-06 04:30;820704.718379801
2017-01-06 04:45;826970.2562867203
2017-01-06 05:00;822505.0909015888
2017-01-06 05:15;833259.1490872548
2017-01-06 05:30;807554.6431736259
2017-01-06 05:45;808338.9439427904
2017-01-06 06:00;850786.3688434892
2017-01-06 06:15;821889.8548290415
2017-01-06 06:30;823162.7482935576
2017-01-06 06:45;818670.8837146381
2017-01-06 07:00;808083.3578458106
2017-01-06 07:15;819385.2866056057
2017-01-06 07:30;852411.1650445142
2017-01-06 07:45;816504.9436659138
2017-01-06 08:00;818763.2037969823
2017-01-06 08:15;810887.2840371486
2017-01-06 08:30;827402.1875501443
2017-01-06 08:45;827198.9742189719
2017-01-06 09:00;840040.1015255074
2017-01-06 09:15;824045.0189954141
2017-01-06 09:30;806797.1473558996
2017-01-06 09:45;816730.4586335218
2017-01-06 10:00;848633.2625482996
2017-01-06 10:15;812040.3484144097
2017-01-06 10:30;811531.231054635
2017-01-06 10:45;840139.522851555
2017-01-06 11:00;836950.3799501874
2017-01-06 11:15;832572.6351020433
2017-01-06 11:30;831189.5797128922
2017-01-06 11:45;839117.852984431
2017-01-06 12:00;839943.6381081186
2017-01-06 12:15;817621.7580407329
2017-01-06 12:30;828854.2022969704
2017-01-06 12:45;847144.4211754854
2017-01-06 13:00;841072.542719577
2017-01-06 13:15;809325.9983756915
2017-01-06 13:30;826941.1669925061
2017-01-06 13:45;817978.2429509888
2017-01-06 14:00;806237.9086732474
2017-01-06 14:15;838511.2092962572
2017-01-06 14:30;828653.6541841156
2017-01-06 14:45;833683.5864568123
2017-01-06 15:00;849698.6352705694
2017-01-06 15:15;850972.2373427645
2017-01-06 15:30;820089.7636188401
2017-01-06 15:45;835374.3994524633
2017-01-06 16:00;837651.2407480482
2017-01-06 16:15;816885.3136630945
2017-01-06 16:30;838344.0655887274
2017-01-06 16:45;818230.3798350831
2017-01-06 17:00;807729.382597033
2017-01-06 17:15;837823.0488504916
2017-01-06 17:30;823634.1342882878
2017-01-06 17:45;812369.4995087625
2017-01-06 18:00;849037.0297976298
2017-01-06 18:15;824613.766404462
2017-01-06 18:30;819072.9174110516
2017-01-06 18:45;842091.5554485251
2017-01-06 19:00;840882.0993934723
2017-01-06 19:15;825617.8008800396
2017-01-06 19:30;806456.8095389429
2017-01-06 19:45;805318.314484142
2017-01-06 20:00;826261.748489708
2017-01-06 20:15;814312.4369399776
2017-01-06 20:30;841575.3298684948
2017-01-06 20:45;852570.0100201599
2017-01-06 21:00;839254.9003636024
2017-01-06 21:15;851416.491460034
2017-01-06 21:30;849600.1294339116
2017-01-06 21:45;810027.1898036394
2017-01-06 22:00;813371.4392562497
2017-01-06 22:15;809848.066944622
2017-01-06 22:30;845657.0549991932
2017-01-06 22:45;838117.2681665021
2017-01-06 23:00;852471.9095943095
2017-01-06 23:15;822422.7910664653
2017-01-06 23:30;827774.594670391
2017-01-06 23:45;845765.3951599833
2017-01-07 00:00;808450.2835059606
2017-01-07 00:15;839449.4752168765
2017-01-07 00:30;839865.4155901583
2017-01-07 00:45;853102.9920528169
2017-01-07 01:00;832846.7900480988
2017-01-07 01:15;828814.7059625284
2017-01-07 01:30;844966.7738120694
2017-01-07 01:45;839359.979353924
2017-01-07 02:00;811247.9882738385
2017-01-07 02:15;851832.614880938
2017-01-07 02:30;847065.2519470388
2017-01-07 02:45;822102.9444469997
2017-01-07 03:00;833644.6171081709
2017-01-07 03:15;818431.7247123565
2017-01-07 03:30;830486.9855711849
2017-01-07 03:45;830272.6034323636
2017-01-07 04:00;836177.1254241267
2017-01-07 04:15;841603.6502797706
2017-01-07 04:30;841925.1715986159
2017-01-07 04:45;846929.7702246024
2017-01-07 05:00;817177.341847291
2017-01-07 05:15;825809.0596996254
2017-01-07 05:30;809274.4905684583
2017-01-07 05:45;840927.4434292028
2017-01-07 06:00;822419.6550860059
2017-01-07 06:15;836462.2515407023
2017-01-07 06:30;839945.5225237171
2017-01-07 06:45;810928.7933781118
2017-01-07 07:00;804679.0534168417
2017-01-07 07:15;813480.4978994541
2017-01-07 07:30;834762.0304345014
2017-01-07 07:45;814556.3589485808
2017-01-07 08:00;838952.302108175
2017-01-07 08:15;820219.5262786057
2017-01-07 08:30;844791.3449506512
2017-01-07 08:45;844843.8914423055
2017-01-07 09:00;808177.2427281782
2017-01-07 09:15;842177.8762927898
2017-01-07 09:30;837714.3302756839
2017-01-07 09:45;841913.3600306065
2017-01-07 10:00;842150.707121486
2017-01-07 10:15;811540.1257120084
2017-01-07 10:30;822813.8268556686
2017-01-07 10:45;820438.5338651006
2017-01-07 11:00;852376.350478106
2017-01-07 11:15;828787.1472619984
2017-01-07 11:30;807183.2016011839
2017-01-07 11:45;846772.9159009983
2017-01-07 12:00;852951.1259595847
2017-01-07 12:15;844646.5437864922
2017-01-07 12:30;806707.074272408
2017-01-07 12:45;834222.785891731
2017-01-07 13:00;845891.2407344108
2017-01-07 13:15;812392.3034828217
2017-01-07 13:30;848447.1712168893
2017-01-07 13:45;839247.9944330396
2017-01-07 14:00;814928.4064279542
2017-01-07 14:15;817686.7840715777
2017-01-07 14:30;810418.3843033984
2017-01-07 14:45;852858.9638859747
2017-01-07 15:00;808672.5731464955
2017-01-07 15:15;827072.9468668506
2017-01-07 15:30;849108.0907886585
2017-01-07 15:45;841070.5627401948
2017-01-07 16:00;830537.805539667
2017-01-07 16:15;812998.6847589833
2017-01-07 16:30;815294.8126660675
2017-01-07 16:45;838122.7699503409
2017-01-07 17:00;809705.8778057225
2017-01-07 17:15;812261.1720698064
2017-01-07 17:30;824973.6513314827
2017-01-07 17:45;840109.1174027284
2017-01-07 18:00;814641.9309856716
2017-01-07 18:15;840535.5029919919
2017-01-07 18:30;808561.1951230923
2017-01-07 18:45;819696.4559140196
2017-01-07 19:00;816137.0937269494
2017-01-07 19:15;835404.9325918682
2017-01-07 19:30;825495.4585080591
2017-01-07 19:45;844100.3145306995
2017-01-07 20:00;843235.0158779264
2017-01-07 20:15;828012.4114660845
2017-01-07 20:30;839578.4814212311
2017-01-07 20:45;832721.7976489186
2017-01-07 21:00;837103.7814929796
2017-01-07 21:15;843213.53049084
2017-01-07 21:30;813830.9490716234
2017-01-07 21:45;832909.5136487276
2017-01-07 22:00;817622.9404574753
2017-01-07 22:15;822214.9977248692
2017-01-07 22:30;825224.1192862968
2017-01-07 22:45;850504.2851255104
2017-01-07 23:00;848350.6147839458
2017-01-07 23:15;815424.7912283011
2017-01-07 23:30;814101.1630343839
2017-01-07 23:45;811760.4756998679
2017-01-08 00:00;826343.3660057003
2017-01-08 00:15;822088.8565663319
2017-01-08 00:30;809800.9452618767
2017-01-08 00:45;830355.6426220501
2017-01-08 01:00;816731.1400693515
2017-01-08 01:15;842334.6830978659
2017-01-08 01:30;807067.6117977665
2017-01-08 01:45;854550.9125750266
2017-01-08 02:00;847840.1282586389
2017-01-08 02:15;834705.142398034
2017-01-08 02:30;824088.3998533945
2017-01-08 02:45;805657.1466590258
2017-01-08 03:00;825842.2918366536
2017-01-08 03:15;854332.496320906
2017-01-08 03:30;823004.027026381
2017-01-08 03:45;840546.1909587567
2017-01-08 04:00;806915.0652905344
2017-01-08 04:15;848631.9518828656
2017-01-08 04:30;835907.1348107216
2017-01-08 04:45;822763.1287346572
2017-01-08 05:00;826189.9646466371
2017-01-08 05:15;842147.872709238
2017-01-08 05:30;829106.9682328629
2017-01-08 05:45;818826.0980007616
2017-01-08 06:00;814353.1609623305
2017-01-08 06:15;842811.2829769364
2017-01-08 06:30;854179.7247561188
2017-01-08 06:45;820420.2166920485
2017-01-08 07:00;805306.7517961059
2017-01-08 07:15;840661.8305690761
2017-01-08 07:30;847955.2986212644
2017-01-08 07:45;820375.326843371
2017-01-08 08:00;814663.8488394634
2017-01-08 08:15;825643.9749547599
2017-01-08 08:30;827202.8478761177
2017-01-08 08:45;832594.6696778772
2017-01-08 09:00;813290.2056797107
2017-01-08 09:15;825581.3874189233
2017-01-08 09:30;828167.6382146662
2017-01-08 09:45;830173.5122054437
2017-01-08 10:00;821402.5683477068
2017-01-08 10:15;842897.6016666249
2017-01-08 10:30;830564.9145507735
2017-01-08 10:45;815920.8014778789
2017-01-08 11:00;818996.3657777506
2017-01-08 11:15;817644.0823199472
2017-01-08 11:30;840788.5727910091
2017-01-08 11:45;808834.1447932883
2017-01-08 12:00;848280.097590934
2017-01-08 12:15;846178.4255157541
2017-01-08 12:30;832754.3947593163
2017-01-08 12:45;847094.5688031384
2017-01-08 13:00;806992.3148592757
2017-01-08 13:15;829032.3301368257
2017-01-08 13:30;813595.6007067126
2017-01-08 13:45;827826.6981007085
2017-01-08 14:00;826187.3239206176
2017-01-08 14:15;815485.6135283706
2017-01-08 14:30;830839.1519101739
2017-01-08 14:45;850556.5321855008
2017-01-08 15:00;806540.5972639073
2017-01-08 15:15;854855.5008673051
2017-01-08 15:30;836969.2702077155
2017-01-08 15:45;809263.838010954
2017-01-08 16:00;829314.1564940594
2017-01-08 16:15;813341.2248826079
2017-01-08 16:30;833263.872707714
2017-01-08 16:45;805343.9259173569
