datetime;Heat
2018-01-04 16:45;848718.7834515509
2018-01-04 17:00;816695.4227045832
2018-01-04 17:15;838063.3001089655
2018-01-04 17:30;812459.8139868776
2018-01-04 17:45;804985.3247480586
2018-01-04 18:00;813091.8658648974
2018-01-04 18:15;848535.2472843141
2018-01-04 18:30;806842.4532705557
2018-01-04 18:45;818039.2936544153
2018-01-04 19:00;838428.4823115176
2018-01-04 19:15;846220.0783388137
2018-01-04 19:30;815529.3101897069
2018-01-04 19:45;822881.3872925203
2018-01-04 20:00;818052.7366059258
2018-01-04 20:15;827088.9404218214
2018-01-04 20:30;832864.9021852264
2018-01-04 20:45;850105.0007268456
2018-01-04 21:00;820788.5125303507
2018-01-04 21:15;848645.2926818376
2018-01-04 21:30;820158.6785207964
2018-01-04 21:45;842504.4158107839
2018-01-04 22:00;811008.0756634299
2018-01-04 22:15;836628.7365798291
2018-01-04 22:30;843186.793350975
2018-01-04 22:45;828537.7333502831
2018-01-04 23:00;819084.781500814
2018-01-04 23:15;826845.9168699083
2018-01-04 23:30;849560.7331578162
2018-01-04 23:45;837683.565533462
2018-01-05 00:00;825834.1336889677
2018-01-05 00:15;843065.6994630704
2018-01-05 00:30;832129.8766615762
2018-01-05 00:45;843748.4779141161
2018-01-05 01:00;821324.3097706034
2018-01-05 01:15;835001.1676489171
2018-01-05 01:30;840553.7693551246
2018-01-05 01:45;835914.5544485702
2018-01-05 02:00;852234.0882545965
2018-01-05 02:15;845055.6129128595
2018-01-05 02:30;810110.5834058156
2018-01-05 02:45;813007.113313176
2018-01-05 03:00;807654.751795611
2018-01-05 03:15;807224.5029428364
2018-01-05 03:30;825526.0820223914
2018-01-05 03:45;831923.5335475209
2018-01-05 04:00;852389.8140820452
2018-01-05 04:15;806312.9901866979
2018-01-05 04:30;837914.862024663
2018-01-05 04:45;823664.0644965891
2018-01-05 05:00;825477.382773198
2018-01-05 05:15;803638.3743031302
2018-01-05 05:30;821295.0602098517
2018-01-05 05:45;821481.5279526808
2018-01-05 06:00;828659.5087282966
2018-01-05 06:15;827093.6271766562
2018-01-05 06:30;850552.7846640198
2018-01-05 06:45;814860.7269604628
2018-01-05 07:00;807504.7338910698
2018-01-05 07:15;820307.2639650134
2018-01-05 07:30;839671.3909594372
2018-01-05 07:45;850229.0807277753
2018-01-05 08:00;826421.4880099064
2018-01-05 08:15;817087.2439663707
2018-01-05 08:30;829096.6084544956
2018-01-05 08:45;829572.975522653
2018-01-05 09:00;814690.1472593347
2018-01-05 09:15;832295.0758771864
2018-01-05 09:30;839393.8588565757
2018-01-05 09:45;806034.9411976999
2018-01-05 10:00;804897.5461671201
2018-01-05 10:15;845080.1574841575
2018-01-05 10:30;824833.4445543657
2018-01-05 10:45;811073.6862918148
2018-01-05 11:00;837162.6099625779
2018-01-05 11:15;831749.3724498488
2018-01-05 11:30;809300.6444788263
2018-01-05 11:45;828168.3657310503
2018-01-05 12:00;846650.094292945
2018-01-05 12:15;821394.6021823518
2018-01-05 12:30;852409.5756389772
2018-01-05 12:45;849598.4652933734
2018-01-05 13:00;814748.0929534776
2018-01-05 13:15;832152.4232510471
2018-01-05 13:30;804918.2540154505
2018-01-05 13:45;845836.0009332242
2018-01-05 14:00;852617.56805976
2018-01-05 14:15;826424.953233418
2018-01-05 14:30;841210.3279526676
2018-01-05 14:45;827320.341163407
2018-01-05 15:00;825423.8355924924
2018-01-05 15:15;833132.365053668
2018-01-05 15:30;816255.3815985111
2018-01-05 15:45;803374.8532959478
2018-01-05 16:00;823935.4884691599
2018-01-05 16:15;850765.9215477525
2018-01-05 16:30;829661.7583951473
2018-01-05 16:45;828343.3549561636
2018-01-05 17:00;852652.1032785773
2018-01-05 17:15;840882.6264062906
2018-01-05 17:30;803268.3353708797
2018-01-05 17:45;816891.1531992068
2018-01-05 18:00;852192.4037981648
2018-01-05 18:15;843075.7497523526
2018-01-05 18:30;842359.6021851593
2018-01-05 18:45;845814.1613674727
2018-01-05 19:00;840490.7275494587
2018-01-05 19:15;822728.3407066754
2018-01-05 19:30;846479.4237479541
2018-01-05 19:45;832836.4196119147
2018-01-05 20:00;814055.2286203863
2018-01-05 20:15;823151.6820508668
2018-01-05 20:30;834173.7169383119
2018-01-05 20:45;811492.3558929875
2018-01-05 21:00;830768.2381399267
2018-01-05 21:15;829996.0573328909
2018-01-05 21:30;848156.2340359797
2018-01-05 21:45;812614.3225369904
2018-01-05 22:00;832316.6995715563
2018-01-05 22:15;812357.1349610067
2018-01-05 22:30;818570.5675811601
2018-01-05 22:45;853211.20059881
2018-01-05 23:00;830364.9398931244
2018-01-05 23:15;845252.5149024967
2018-01-05 23:30;852607.8544469702
2018-01-05 23:45;845999.8936075837
2018-01-06 00:00;813502.9628339428
2018-01-06 00:15;848699.8218907244
2018-01-06 00:30;846100.2018300358
2018-01-06 00:45;852254.0876093998
2018-01-06 01:00;820196.3962241036
2018-01-06 01:15;813746.2997246473
2018-01-06 01:30;806717.6554372312
2018-01-06 01:45;842559.2281041536
2018-01-06 02:00;804984.2552225688
2018-01-06 02:15;848593.3416475226
2018-01-06 02:30;837518.8554113724
2018-01-06 02:45;839428.7579142192
2018-01-06 03:00;821105.1533143955
2018-01-06 03:15;847034.8863436067
2018-01-06 03:30;830280.699840358
2018-01-06 03:45;819322.5456054967
2018-01-06 04:00;817408.4658810117
2018-01-06 04:15;849491.6263063782
2018-01-06 04:30;809496.8945869465
2018-01-06 04:45;826871.6509256689
2018-01-06 05:00;833647.5315491791
2018-01-06 05:15;833462.9412185696
2018-01-06 05:30;836995.6804899654
2018-01-06 05:45;847618.1120356247
2018-01-06 06:00;852511.3985684802
2018-01-06 06:15;817415.4789541428
2018-01-06 06:30;839906.7509079939
2018-01-06 06:45;846441.0067778565
2018-01-06 07:00;815934.5187007459
2018-01-06 07:15;832010.7375292587
2018-01-06 07:30;829879.9527723099
2018-01-06 07:45;837377.2645816775
2018-01-06 08:00;810960.8780944914
2018-01-06 08:15;833195.4955576969
2018-01-06 08:30;810660.0085098343
2018-01-06 08:45;829086.104528649
2018-01-06 09:00;844186.9713482187
2018-01-06 09:15;814344.4741636666
2018-01-06 09:30;825602.4790958586
2018-01-06 09:45;836887.5555468865
2018-01-06 10:00;841838.9279616814
2018-01-06 10:15;839891.6323681178
2018-01-06 10:30;816907.5135442942
2018-01-06 10:45;826522.3258106514
2018-01-06 11:00;833192.7843205489
2018-01-06 11:15;850212.0770964001
2018-01-06 11:30;834905.2595447834
2018-01-06 11:45;828982.5638355261
2018-01-06 12:00;843993.990600267
2018-01-06 12:15;812005.9920685499
2018-01-06 12:30;819344.4420661917
2018-01-06 12:45;820448.7995705485
2018-01-06 13:00;849494.6199808281
2018-01-06 13:15;824419.2540821966
2018-01-06 13:30;819398.5190284704
2018-01-06 13:45;811390.4230494705
2018-01-06 14:00;844062.4145681671
2018-01-06 14:15;851305.679477627
2018-01-06 14:30;812890.5669228819
2018-01-06 14:45;831713.9760477421
2018-01-06 15:00;828698.813554612
2018-01-06 15:15;848738.3720431969
2018-01-06 15:30;847118.1996734745
2018-01-06 15:45;834993.7182763176
2018-01-06 16:00;852747.1041680092
2018-01-06 16:15;838506.508796602
2018-01-06 16:30;842514.9083804328
2018-01-06 16:45;833964.7116563197
2018-01-06 17:00;850539.234599987
2018-01-06 17:15;807183.5708337419
2018-01-06 17:30;824701.523583441
2018-01-06 17:45;848972.2588348143
2018-01-06 18:00;814636.545072954
2018-01-06 18:15;831294.7642947086
2018-01-06 18:30;819561.6538289565
2018-01-06 18:45;808446.9186070731
2018-01-06 19:00;840167.5929833263
2018-01-06 19:15;808499.7815068215
2018-01-06 19:30;848591.062458334
2018-01-06 19:45;813887.8626704597
2018-01-06 20:00;836059.5201635973
2018-01-06 20:15;820160.5830372324
2018-01-06 20:30;815857.124987899
2018-01-06 20:45;849096.9984847091
2018-01-06 21:00;843039.0982233529
2018-01-06 21:15;808714.8603964897
2018-01-06 21:30;842059.3508132818
2018-01-06 21:45;847425.6971501345
2018-01-06 22:00;810763.5201388795
2018-01-06 22:15;837822.3772126512
2018-01-06 22:30;843558.3090309964
2018-01-06 22:45;804244.9167256564
2018-01-06 23:00;827154.4238356609
2018-01-06 23:15;833320.3693437116
2018-01-06 23:30;837010.6621541085
2018-01-06 23:45;806499.3094682116
2018-01-07 00:00;836598.3735686447
2018-01-07 00:15;809228.0369551197
2018-01-07 00:30;848163.9566958129
2018-01-07 00:45;806649.1144903557
2018-01-07 01:00;822141.2239627885
2018-01-07 01:15;812352.6223482339
2018-01-07 01:30;806813.7279066405
2018-01-07 01:45;844870.5301668548
2018-01-07 02:00;843233.0935357517
2018-01-07 02:15;841690.4192809134
2018-01-07 02:30;847295.4810298108
2018-01-07 02:45;847875.393902377
2018-01-07 03:00;812302.7791152671
2018-01-07 03:15;830940.3881530747
2018-01-07 03:30;840692.116860342
2018-01-07 03:45;824574.7802248216
2018-01-07 04:00;822934.3221816263
2018-01-07 04:15;840641.8200949585
2018-01-07 04:30;832243.5910229806
2018-01-07 04:45;837456.7151394613
2018-01-07 05:00;839097.35315981
2018-01-07 05:15;823153.1452945541
2018-01-07 05:30;822578.892562826
2018-01-07 05:45;813883.0553748109
2018-01-07 06:00;809400.9974364096
2018-01-07 06:15;821175.7285821242
2018-01-07 06:30;810732.7191461369
2018-01-07 06:45;817224.2054283189
2018-01-07 07:00;843053.9987836159
2018-01-07 07:15;805370.4608163168
2018-01-07 07:30;852968.3408152035
2018-01-07 07:45;838804.5372441072
2018-01-07 08:00;804900.3762625823
2018-01-07 08:15;844604.0280878111
2018-01-07 08:30;849041.2450809269
2018-01-07 08:45;848984.1397108029
2018-01-07 09:00;825787.221954642
2018-01-07 09:15;849183.8152433599
2018-01-07 09:30;817077.2964591167
2018-01-07 09:45;805896.4408791383
2018-01-07 10:00;816108.7421092932
2018-01-07 10:15;836447.0829222891
2018-01-07 10:30;838146.5492062874
2018-01-07 10:45;816687.5607743467
2018-01-07 11:00;810272.0544243855
2018-01-07 11:15;818087.3310495685
2018-01-07 11:30;825393.8292482835
2018-01-07 11:45;831266.6649267771
2018-01-07 12:00;830042.2324409891
2018-01-07 12:15;839184.8280537478
2018-01-07 12:30;834550.5085612439
2018-01-07 12:45;853341.0911051214
2018-01-07 13:00;844988.4998178976
2018-01-07 13:15;843332.9106079937
2018-01-07 13:30;847886.4693926278
2018-01-07 13:45;815227.2371982979
2018-01-07 14:00;827029.8560514627
2018-01-07 14:15;808962.5498160666
2018-01-07 14:30;828984.2370600578
2018-01-07 14:45;844287.1339153675
2018-01-07 15:00;839102.4805089203
2018-01-07 15:15;810916.5376189621
2018-01-07 15:30;813123.0110228542
2018-01-07 15:45;824191.1325741538
2018-01-07 16:00;822159.1722361109
2018-01-07 16:15;830243.3090846358
2018-01-07 16:30;809137.9215576241
2018-01-07 16:45;843593.0954086594
2018-01-07 17:00;853667.723020208
2018-01-07 17:15;828442.7280941787
2018-01-07 17:30;810879.9181048964
2018-01-07 17:45;851449.5848523153
2018-01-07 18:00;810270.2961344161
2018-01-07 18:15;827930.8525284668
2018-01-07 18:30;809915.9747037251
2018-01-07 18:45;816840.537983867
2018-01-07 19:00;818936.554688129
2018-01-07 19:15;842664.7009208483
2018-01-07 19:30;852149.3687213561
2018-01-07 19:45;853220.3764493399
2018-01-07 20:00;813754.7459225679
2018-01-07 20:15;828384.3027781701
2018-01-07 20:30;811407.2959684785
2018-01-07 20:45;843272.9281265249
2018-01-07 21:00;818798.5658474222
2018-01-07 21:15;812785.4968701759
2018-01-07 21:30;819003.1142045486
2018-01-07 21:45;820373.0503054644
2018-01-07 22:00;820735.1674090064
2018-01-07 22:15;854465.8569485499
2018-01-07 22:30;835250.6561766583
2018-01-07 22:45;825318.289753209
2018-01-07 23:00;812221.5143869636
2018-01-07 23:15;825155.7248233058
2018-01-07 23:30;853368.8256558569
2018-01-07 23:45;848076.5776393232
2018-01-08 00:00;831934.1703381293
2018-01-08 00:15;836360.351441281
2018-01-08 00:30;827921.0970260262
2018-01-08 00:45;831702.7229188558
2018-01-08 01:00;835839.2466862088
2018-01-08 01:15;822962.0262734308
2018-01-08 01:30;831042.0187606649
2018-01-08 01:45;854561.110081558
2018-01-08 02:00;831225.496303628
2018-01-08 02:15;830790.9561953242
2018-01-08 02:30;836844.3708879763
2018-01-08 02:45;805932.6309085884
2018-01-08 03:00;850945.2893119802
2018-01-08 03:15;816424.9912434221
2018-01-08 03:30;808271.6701205185
2018-01-08 03:45;843524.833485108
2018-01-08 04:00;852007.9763506027
2018-01-08 04:15;851504.2564503716
2018-01-08 04:30;827265.0383285715
2018-01-08 04:45;821257.1244864699
2018-01-08 05:00;821336.3729741466
2018-01-08 05:15;854227.5692738037
2018-01-08 05:30;816657.0383810907
2018-01-08 05:45;828292.6612838822
2018-01-08 06:00;850928.6573733083
2018-01-08 06:15;844823.9851433559
2018-01-08 06:30;811827.8860283617
2018-01-08 06:45;818278.2007922012
2018-01-08 07:00;833775.4814274784
2018-01-08 07:15;834905.9469739741
2018-01-08 07:30;835756.7387811068
2018-01-08 07:45;824396.3106340074
2018-01-08 08:00;821910.0571034161
2018-01-08 08:15;820011.8584470478
2018-01-08 08:30;828839.537333787
2018-01-08 08:45;816102.0728917767
2018-01-08 09:00;807412.8544463918
2018-01-08 09:15;845105.9607143968
2018-01-08 09:30;834691.8617680077
2018-01-08 09:45;812562.2340623387
2018-01-08 10:00;818998.8500211011
2018-01-08 10:15;815914.1034671965
2018-01-08 10:30;845928.2349878735
2018-01-08 10:45;814078.1496112795
2018-01-08 11:00;833777.3839071564
2018-01-08 11:15;854735.0609180677
2018-01-08 11:30;834327.9446509329
2018-01-08 11:45;808469.7919119275
2018-01-08 12:00;846863.6848265273
2018-01-08 12:15;852086.714927892
2018-01-08 12:30;810303.3190535889
2018-01-08 12:45;849577.1186504883
2018-01-08 13:00;819764.2528386654
2018-01-08 13:15;829001.8096892912
2018-01-08 13:30;832655.2667703836
2018-01-08 13:45;846220.7966247192
2018-01-08 14:00;819135.9184273768
2018-01-08 14:15;820823.9915391598
2018-01-08 14:30;829592.0567465317
2018-01-08 14:45;808274.2470791262
2018-01-08 15:00;852037.186638918
2018-01-08 15:15;831239.3395610963
2018-01-08 15:30;820412.270526028
2018-01-08 15:45;841486.5482390183
2018-01-08 16:00;850234.9166336617
2018-01-08 16:15;817544.5589966733
2018-01-08 16:30;824853.4644354314
2018-01-08 16:45;813345.5218154598
