datetime;Heat
2018-01-01 23:45;665726.6346093374
2018-01-02 00:00;740267.8242594764
2018-01-02 00:15;654462.2441086516
2018-01-02 00:30;664846.0845384734
2018-01-02 00:45;731717.3699080767
2018-01-02 01:00;745803.2606102462
2018-01-02 01:15;712620.934118269
2018-01-02 01:30;667321.3471028398
2018-01-02 01:45;674513.4864819677
2018-01-02 02:00;684755.8510504499
2018-01-02 02:15;671925.7592452622
2018-01-02 02:30;675223.4827446132
2018-01-02 02:45;712478.5116980516
2018-01-02 03:00;706787.397452872
2018-01-02 03:15;663559.0744424224
2018-01-02 03:30;688180.3183965713
2018-01-02 03:45;658188.9685415372
2018-01-02 04:00;723435.3959570847
2018-01-02 04:15;693585.4621753626
2018-01-02 04:30;743490.6894871625
2018-01-02 04:45;653766.971487947
2018-01-02 05:00;743191.3860986842
2018-01-02 05:15;670830.1765308502
2018-01-02 05:30;693279.5979708092
2018-01-02 05:45;718539.1312975298
2018-01-02 06:00;732419.754478701
2018-01-02 06:15;674225.9005730273
2018-01-02 06:30;719329.5502041385
2018-01-02 06:45;738744.2391787943
2018-01-02 07:00;687918.458499008
2018-01-02 07:15;693846.4406504979
2018-01-02 07:30;676171.9542319542
2018-01-02 07:45;670450.502589297
2018-01-02 08:00;686027.8380942971
2018-01-02 08:15;712527.8958032477
2018-01-02 08:30;672246.1967915775
2018-01-02 08:45;709203.6761386463
2018-01-02 09:00;659436.9778481496
2018-01-02 09:15;738561.6733840739
2018-01-02 09:30;711952.0845365275
2018-01-02 09:45;683192.7253468866
2018-01-02 10:00;665523.4508029476
2018-01-02 10:15;726506.9395468521
2018-01-02 10:30;730951.0489052524
2018-01-02 10:45;749516.5323992277
2018-01-02 11:00;660273.4046113779
2018-01-02 11:15;675783.4194859228
2018-01-02 11:30;690683.0243538215
2018-01-02 11:45;730720.1929389216
2018-01-02 12:00;711602.6564277359
2018-01-02 12:15;693469.532371104
2018-01-02 12:30;726974.3471221726
2018-01-02 12:45;740670.0867915102
2018-01-02 13:00;704237.0137746483
2018-01-02 13:15;693895.9729836538
2018-01-02 13:30;655699.5814525518
2018-01-02 13:45;707396.9781723935
2018-01-02 14:00;689778.597601052
2018-01-02 14:15;740914.009059216
2018-01-02 14:30;702818.6246951943
2018-01-02 14:45;677537.0289013793
2018-01-02 15:00;739030.0231962436
2018-01-02 15:15;737438.2401304186
2018-01-02 15:30;679614.8808498649
2018-01-02 15:45;687575.0902450853
2018-01-02 16:00;660514.5096390293
2018-01-02 16:15;678416.2778141135
2018-01-02 16:30;705290.6844777239
2018-01-02 16:45;676611.6787462072
2018-01-02 17:00;714287.2799107685
2018-01-02 17:15;746149.2795451545
2018-01-02 17:30;677290.9829582096
2018-01-02 17:45;750249.329489313
2018-01-02 18:00;701372.2819509536
2018-01-02 18:15;749792.8253692791
2018-01-02 18:30;662195.3061739515
2018-01-02 18:45;700979.2731355545
2018-01-02 19:00;698041.4085089208
2018-01-02 19:15;702150.0150239776
2018-01-02 19:30;737517.2700756241
2018-01-02 19:45;680896.1392501227
2018-01-02 20:00;667086.4248884432
2018-01-02 20:15;655096.3110138027
2018-01-02 20:30;711552.2937221432
2018-01-02 20:45;682954.3789753587
2018-01-02 21:00;699220.3731502388
2018-01-02 21:15;677851.7654467224
2018-01-02 21:30;741470.3315568529
2018-01-02 21:45;749223.7412468198
2018-01-02 22:00;673319.7725835482
2018-01-02 22:15;737466.4738425463
2018-01-02 22:30;676652.1684024287
2018-01-02 22:45;706523.8218019777
2018-01-02 23:00;736164.2730826329
2018-01-02 23:15;664728.8433587073
2018-01-02 23:30;667060.7113298568
2018-01-02 23:45;668647.2599487156
2018-01-03 00:00;749255.3301476294
2018-01-03 00:15;683286.212899387
2018-01-03 00:30;746174.8176521279
2018-01-03 00:45;659430.1342818935
2018-01-03 01:00;655783.4731481574
2018-01-03 01:15;700245.542973538
2018-01-03 01:30;695485.6644306398
2018-01-03 01:45;722485.3371663224
2018-01-03 02:00;668519.7946191863
2018-01-03 02:15;744049.6185350181
2018-01-03 02:30;723730.007786602
2018-01-03 02:45;684069.9546352061
2018-01-03 03:00;708139.1840183005
2018-01-03 03:15;726652.8932486254
2018-01-03 03:30;680047.6972617265
2018-01-03 03:45;671679.0939411232
2018-01-03 04:00;723071.4311145586
2018-01-03 04:15;745960.4979899541
2018-01-03 04:30;661832.7955380481
2018-01-03 04:45;682000.7271645032
2018-01-03 05:00;736400.4678841485
2018-01-03 05:15;680211.0735813965
2018-01-03 05:30;692168.7031634914
2018-01-03 05:45;713373.6470517667
2018-01-03 06:00;704480.2262449409
2018-01-03 06:15;735941.1034454859
2018-01-03 06:30;751283.6086749794
2018-01-03 06:45;724477.2391366789
2018-01-03 07:00;709752.4784449519
2018-01-03 07:15;709437.9079454911
2018-01-03 07:30;668114.7073135233
2018-01-03 07:45;736732.152527838
2018-01-03 08:00;739948.9518297231
2018-01-03 08:15;656289.27732704
2018-01-03 08:30;753748.9989463039
2018-01-03 08:45;671390.6602015118
2018-01-03 09:00;657375.3355388407
2018-01-03 09:15;707274.2050675822
2018-01-03 09:30;707301.0636586685
2018-01-03 09:45;685023.1020247447
2018-01-03 10:00;719984.2079918373
2018-01-03 10:15;724327.3798524875
2018-01-03 10:30;730123.8405746104
2018-01-03 10:45;677510.5383122513
2018-01-03 11:00;732373.3924369554
2018-01-03 11:15;717592.9283810849
2018-01-03 11:30;751262.1238201512
2018-01-03 11:45;669566.5288392961
2018-01-03 12:00;659460.6057869715
2018-01-03 12:15;750636.437671008
2018-01-03 12:30;725176.8724071593
2018-01-03 12:45;671432.1189295306
2018-01-03 13:00;660550.5710193616
2018-01-03 13:15;677903.9935261528
2018-01-03 13:30;745386.4289965722
2018-01-03 13:45;752098.6330063986
2018-01-03 14:00;709529.6907215993
2018-01-03 14:15;736208.693684647
2018-01-03 14:30;664513.7695119852
2018-01-03 14:45;730935.8370794508
2018-01-03 15:00;675242.2799210545
2018-01-03 15:15;753179.6554885899
2018-01-03 15:30;703677.80542772
2018-01-03 15:45;674431.1303912966
2018-01-03 16:00;718625.8598750212
2018-01-03 16:15;743471.2192610584
2018-01-03 16:30;668578.7994786566
2018-01-03 16:45;680949.5205995531
2018-01-03 17:00;664073.5971731808
2018-01-03 17:15;664233.2273205922
2018-01-03 17:30;661309.073981491
2018-01-03 17:45;706205.0182460471
2018-01-03 18:00;661833.767611565
2018-01-03 18:15;719672.0463101936
2018-01-03 18:30;672690.9899799695
2018-01-03 18:45;688715.8963582428
2018-01-03 19:00;727949.6977921319
2018-01-03 19:15;694634.3642168544
2018-01-03 19:30;711351.5461323989
2018-01-03 19:45;671358.2912786729
2018-01-03 20:00;718773.5418565567
2018-01-03 20:15;708291.3542438172
2018-01-03 20:30;690030.6321051957
2018-01-03 20:45;661707.0089630259
2018-01-03 21:00;679907.8292437579
2018-01-03 21:15;673212.5363705504
2018-01-03 21:30;702740.6746314036
2018-01-03 21:45;745959.3253205735
2018-01-03 22:00;704833.9315239164
2018-01-03 22:15;693713.453695786
2018-01-03 22:30;691127.6338348344
2018-01-03 22:45;655510.6532976931
2018-01-03 23:00;658888.5546485732
2018-01-03 23:15;678604.4365549383
2018-01-03 23:30;746911.6583412495
2018-01-03 23:45;685836.6914350175
2018-01-04 00:00;690159.5557201843
2018-01-04 00:15;732771.3466856786
2018-01-04 00:30;664873.7453765424
2018-01-04 00:45;683665.854545454
2018-01-04 01:00;743499.521935398
2018-01-04 01:15;741159.4904860115
2018-01-04 01:30;741793.0039098713
2018-01-04 01:45;706500.8993206114
2018-01-04 02:00;672117.6500055061
2018-01-04 02:15;725746.4379462604
2018-01-04 02:30;701038.528156574
2018-01-04 02:45;669591.785474552
2018-01-04 03:00;674155.5601814172
2018-01-04 03:15;657315.2352208986
2018-01-04 03:30;702778.0925781793
2018-01-04 03:45;706710.4592981846
2018-01-04 04:00;678322.6501677482
2018-01-04 04:15;684611.5085259149
2018-01-04 04:30;679697.0556999199
2018-01-04 04:45;696242.7152206043
2018-01-04 05:00;730961.9578572321
2018-01-04 05:15;733467.5252831366
2018-01-04 05:30;753151.3368840888
2018-01-04 05:45;728638.3995939301
2018-01-04 06:00;656682.397730967
2018-01-04 06:15;672293.4745449647
2018-01-04 06:30;666806.538059853
2018-01-04 06:45;711043.0996247912
2018-01-04 07:00;733054.1047116331
2018-01-04 07:15;710829.0709512744
2018-01-04 07:30;672756.0633257786
2018-01-04 07:45;671516.6779325977
2018-01-04 08:00;698175.1354039438
2018-01-04 08:15;743458.247727563
2018-01-04 08:30;688139.7475337861
2018-01-04 08:45;705000.36757932
2018-01-04 09:00;676708.6518897018
2018-01-04 09:15;751649.9208162912
2018-01-04 09:30;717124.2985696739
2018-01-04 09:45;686227.3006197705
2018-01-04 10:00;678797.0353576817
2018-01-04 10:15;697849.4305273431
2018-01-04 10:30;675660.0871048269
2018-01-04 10:45;730699.6372245614
2018-01-04 11:00;705068.2313971369
2018-01-04 11:15;755217.2569076046
2018-01-04 11:30;740241.3384751353
2018-01-04 11:45;718292.3563310576
2018-01-04 12:00;666339.2926487884
2018-01-04 12:15;660310.0838352098
2018-01-04 12:30;721316.4859508766
2018-01-04 12:45;660387.4149295177
2018-01-04 13:00;682919.7604538994
2018-01-04 13:15;729283.5120203908
2018-01-04 13:30;719512.9106294523
2018-01-04 13:45;665839.3719626637
2018-01-04 14:00;748216.3371324381
2018-01-04 14:15;736361.4602917192
2018-01-04 14:30;671044.697646138
2018-01-04 14:45;740155.4574982953
2018-01-04 15:00;699774.2295692813
2018-01-04 15:15;676439.6677193427
2018-01-04 15:30;687259.1066666254
2018-01-04 15:45;703362.7461783795
2018-01-04 16:00;733674.3356525518
2018-01-04 16:15;687574.371943342
2018-01-04 16:30;697006.7396791994
2018-01-04 16:45;754574.5649810378
2018-01-04 17:00;699177.026632316
2018-01-04 17:15;711389.9262633291
2018-01-04 17:30;675085.1259830282
2018-01-04 17:45;697368.672083421
2018-01-04 18:00;718649.5691832859
2018-01-04 18:15;700427.2319583762
2018-01-04 18:30;717765.0666487565
2018-01-04 18:45;741126.2447409044
2018-01-04 19:00;709419.1211677794
2018-01-04 19:15;736766.574865389
2018-01-04 19:30;708306.2752943791
2018-01-04 19:45;728211.9431626523
2018-01-04 20:00;727108.7029391057
2018-01-04 20:15;732259.4749621139
2018-01-04 20:30;746524.3477502337
2018-01-04 20:45;661057.7796718446
2018-01-04 21:00;659872.9487722672
2018-01-04 21:15;658260.1040764124
2018-01-04 21:30;680122.486467191
2018-01-04 21:45;705305.1438856594
2018-01-04 22:00;675960.6214972802
2018-01-04 22:15;673664.5442339019
2018-01-04 22:30;660050.300154142
2018-01-04 22:45;726416.188923187
2018-01-04 23:00;728099.5917785518
2018-01-04 23:15;716845.0224690827
2018-01-04 23:30;674538.2852585284
2018-01-04 23:45;683530.6055696768
2018-01-05 00:00;748980.7615212316
2018-01-05 00:15;688842.3409543756
2018-01-05 00:30;688361.5827061527
2018-01-05 00:45;724348.1842230763
2018-01-05 01:00;708379.9900553322
2018-01-05 01:15;734408.9066075666
2018-01-05 01:30;663059.5111494692
2018-01-05 01:45;717526.3762900868
2018-01-05 02:00;694420.2430866831
2018-01-05 02:15;687016.9252455644
2018-01-05 02:30;665691.613079816
2018-01-05 02:45;689955.7764235472
2018-01-05 03:00;727188.8530902219
2018-01-05 03:15;692252.0490892277
2018-01-05 03:30;706027.5052651659
2018-01-05 03:45;690371.2445099388
2018-01-05 04:00;713278.0466859322
2018-01-05 04:15;664577.4057144896
2018-01-05 04:30;685598.786862761
2018-01-05 04:45;708759.3140437575
2018-01-05 05:00;668685.5270255305
2018-01-05 05:15;692805.623003702
2018-01-05 05:30;679937.7145941762
2018-01-05 05:45;731610.6657746097
2018-01-05 06:00;709596.7113752299
2018-01-05 06:15;661703.8779951669
2018-01-05 06:30;739112.4568548648
2018-01-05 06:45;665504.7212224482
2018-01-05 07:00;734872.8541100747
2018-01-05 07:15;688559.8490910736
2018-01-05 07:30;657922.4339349124
2018-01-05 07:45;717372.6663062767
2018-01-05 08:00;709718.1607211442
2018-01-05 08:15;694389.1144652436
2018-01-05 08:30;726756.9320399229
2018-01-05 08:45;669069.5245381794
2018-01-05 09:00;664061.3566785449
2018-01-05 09:15;684486.0122044821
2018-01-05 09:30;708067.3276271442
2018-01-05 09:45;704478.3261184462
2018-01-05 10:00;720756.3050473201
2018-01-05 10:15;694883.1680048241
2018-01-05 10:30;728564.6901308978
2018-01-05 10:45;730534.6732576363
2018-01-05 11:00;714770.2267179249
2018-01-05 11:15;689176.3891775515
2018-01-05 11:30;734812.2887216458
2018-01-05 11:45;735964.4253684734
2018-01-05 12:00;710784.674328571
2018-01-05 12:15;742843.8580774764
2018-01-05 12:30;712520.5633580403
2018-01-05 12:45;700790.4892360624
2018-01-05 13:00;676756.0204194149
2018-01-05 13:15;719854.4757752352
2018-01-05 13:30;670209.7470205829
2018-01-05 13:45;671903.3421087576
2018-01-05 14:00;716102.0309787338
2018-01-05 14:15;749392.403700324
2018-01-05 14:30;729164.574140542
2018-01-05 14:45;682754.9961073375
2018-01-05 15:00;756635.182042367
2018-01-05 15:15;673022.0691295878
2018-01-05 15:30;675991.6477828093
2018-01-05 15:45;709616.5979364758
2018-01-05 16:00;727842.0913133668
2018-01-05 16:15;701176.1898727033
2018-01-05 16:30;732018.0559111646
2018-01-05 16:45;757988.4292220504
2018-01-05 17:00;741622.8824560991
2018-01-05 17:15;736520.7475538366
2018-01-05 17:30;669190.7713718566
2018-01-05 17:45;742568.0939469842
2018-01-05 18:00;731988.5779276326
2018-01-05 18:15;666869.4207331596
2018-01-05 18:30;698159.6172596378
2018-01-05 18:45;695563.0270456312
2018-01-05 19:00;704255.4282395121
2018-01-05 19:15;723788.2540707662
2018-01-05 19:30;704615.023013387
2018-01-05 19:45;700954.5817698749
2018-01-05 20:00;684887.9262475618
2018-01-05 20:15;716398.7535140816
2018-01-05 20:30;677616.172893411
2018-01-05 20:45;727643.1407607999
2018-01-05 21:00;741424.389143179
2018-01-05 21:15;731781.9954447779
2018-01-05 21:30;698252.8749784277
2018-01-05 21:45;672296.0050685682
2018-01-05 22:00;709282.8066394901
2018-01-05 22:15;709349.2608754812
2018-01-05 22:30;672506.4706129036
2018-01-05 22:45;735193.721951266
2018-01-05 23:00;667838.2054733776
2018-01-05 23:15;749086.6919805955
2018-01-05 23:30;664479.9226071378
2018-01-05 23:45;746216.8818448877
2018-01-06 00:00;753882.9224131203
2018-01-06 00:15;746206.972372697
2018-01-06 00:30;750870.9987682323
2018-01-06 00:45;679577.3388499137
2018-01-06 01:00;712122.5576173743
2018-01-06 01:15;742569.3527797854
2018-01-06 01:30;725098.24515428
2018-01-06 01:45;722591.7264224942
2018-01-06 02:00;688401.3851846553
2018-01-06 02:15;745749.0817759285
2018-01-06 02:30;662349.0071760453
2018-01-06 02:45;744556.1305301616
2018-01-06 03:00;738068.7044890306
2018-01-06 03:15;733030.6285634276
2018-01-06 03:30;720364.9704804474
2018-01-06 03:45;662064.8897998427
2018-01-06 04:00;667447.4935694634
2018-01-06 04:15;659417.186990884
2018-01-06 04:30;661155.9345041403
2018-01-06 04:45;701694.1042582602
2018-01-06 05:00;739930.5900205969
2018-01-06 05:15;742400.6101329139
2018-01-06 05:30;669978.8255515061
2018-01-06 05:45;699276.625998981
2018-01-06 06:00;660843.9306835703
2018-01-06 06:15;695861.3493698935
2018-01-06 06:30;710360.0117637364
2018-01-06 06:45;728180.7108551967
2018-01-06 07:00;664903.5839168727
2018-01-06 07:15;719967.6645607274
2018-01-06 07:30;671703.6110729243
2018-01-06 07:45;740054.8355654242
2018-01-06 08:00;709420.8015737737
2018-01-06 08:15;754360.2996076203
2018-01-06 08:30;672151.0118117739
2018-01-06 08:45;735620.3371460084
2018-01-06 09:00;733992.770682283
2018-01-06 09:15;738748.594337073
2018-01-06 09:30;748297.0283082187
2018-01-06 09:45;731163.6956551969
2018-01-06 10:00;670389.1967263073
2018-01-06 10:15;738245.190418447
2018-01-06 10:30;712656.9724768152
2018-01-06 10:45;756307.3876285441
2018-01-06 11:00;738205.525422611
2018-01-06 11:15;694632.6522724218
2018-01-06 11:30;738307.0858131477
2018-01-06 11:45;719000.3644468874
2018-01-06 12:00;679512.3065976854
2018-01-06 12:15;703970.6349190078
2018-01-06 12:30;748041.4446012627
2018-01-06 12:45;663138.7885652067
2018-01-06 13:00;718354.1871247069
2018-01-06 13:15;718181.9217644986
2018-01-06 13:30;677195.1828154478
2018-01-06 13:45;674329.4132311768
2018-01-06 14:00;678773.1627833218
2018-01-06 14:15;758459.4249117391
2018-01-06 14:30;739734.4817675677
2018-01-06 14:45;741044.4898371856
2018-01-06 15:00;688334.6781080773
2018-01-06 15:15;746027.9962183788
2018-01-06 15:30;711146.2499393561
2018-01-06 15:45;664358.3320304874
2018-01-06 16:00;712952.7721922804
2018-01-06 16:15;756645.8948453545
2018-01-06 16:30;742160.6783717112
2018-01-06 16:45;742881.5474498351
2018-01-06 17:00;747023.088140804
2018-01-06 17:15;678102.5344152851
2018-01-06 17:30;687992.6097930939
2018-01-06 17:45;725050.1780548937
2018-01-06 18:00;708875.7078857076
2018-01-06 18:15;701943.7957605522
2018-01-06 18:30;707055.1878874451
2018-01-06 18:45;708022.9428301279
2018-01-06 19:00;702456.4121085374
2018-01-06 19:15;728522.7739362272
2018-01-06 19:30;754310.6887416395
2018-01-06 19:45;661731.4645128615
2018-01-06 20:00;747584.65471941
2018-01-06 20:15;716066.8152946226
2018-01-06 20:30;727168.5943071954
2018-01-06 20:45;699286.1852929315
2018-01-06 21:00;685620.5776342724
2018-01-06 21:15;739167.9427138155
2018-01-06 21:30;757205.4548185416
2018-01-06 21:45;662158.8179790004
2018-01-06 22:00;696134.3708156191
2018-01-06 22:15;739514.3472155508
2018-01-06 22:30;718595.1342080507
2018-01-06 22:45;664686.670484268
2018-01-06 23:00;758826.6999879879
2018-01-06 23:15;667611.9845506222
2018-01-06 23:30;685895.4880276812
2018-01-06 23:45;683814.2955161133
2018-01-07 00:00;703501.6527420089
2018-01-07 00:15;685970.0598762119
2018-01-07 00:30;669589.1983774547
2018-01-07 00:45;662776.6566646079
2018-01-07 01:00;717966.1005682374
2018-01-07 01:15;736974.8154528124
2018-01-07 01:30;689117.0218992062
2018-01-07 01:45;754742.9260608868
2018-01-07 02:00;704698.9677359114
2018-01-07 02:15;756304.8079103107
2018-01-07 02:30;758645.0066522381
2018-01-07 02:45;754246.0464590262
2018-01-07 03:00;688370.636941083
2018-01-07 03:15;688993.7390735772
2018-01-07 03:30;702739.6962550381
2018-01-07 03:45;680929.7588561589
2018-01-07 04:00;733879.284298796
2018-01-07 04:15;716068.203339496
2018-01-07 04:30;669723.3289462487
2018-01-07 04:45;742595.6231199352
2018-01-07 05:00;722567.374065405
2018-01-07 05:15;740415.430195955
2018-01-07 05:30;684070.7056561982
2018-01-07 05:45;726956.8492203177
2018-01-07 06:00;662946.9438513517
2018-01-07 06:15;713503.1601701636
2018-01-07 06:30;699017.1516041856
2018-01-07 06:45;696311.3443900205
2018-01-07 07:00;747027.9607505016
2018-01-07 07:15;747312.7110989246
2018-01-07 07:30;731524.5545852939
2018-01-07 07:45;731700.8793846705
2018-01-07 08:00;739082.894876461
2018-01-07 08:15;733076.55824915
2018-01-07 08:30;685319.5251063586
2018-01-07 08:45;732387.21373734
2018-01-07 09:00;721417.434238087
2018-01-07 09:15;666856.2848992184
2018-01-07 09:30;741062.2784475633
2018-01-07 09:45;753191.1952499383
2018-01-07 10:00;698535.4153215336
2018-01-07 10:15;682453.8313195138
2018-01-07 10:30;702036.806386976
2018-01-07 10:45;723474.7540938922
2018-01-07 11:00;758311.7750473954
2018-01-07 11:15;732792.7521482509
2018-01-07 11:30;728625.3045466834
2018-01-07 11:45;708827.7221084652
2018-01-07 12:00;682461.093447326
2018-01-07 12:15;726459.6992450154
2018-01-07 12:30;676452.9719386522
2018-01-07 12:45;676210.7477561677
2018-01-07 13:00;662173.7467229703
2018-01-07 13:15;691286.50418619
2018-01-07 13:30;745376.89742077
2018-01-07 13:45;708494.8416300297
2018-01-07 14:00;761218.1114845024
2018-01-07 14:15;690134.6243268285
2018-01-07 14:30;712329.353786046
2018-01-07 14:45;735951.1518351388
2018-01-07 15:00;715741.9126281018
2018-01-07 15:15;742529.7742469836
2018-01-07 15:30;745104.8274067616
2018-01-07 15:45;673583.2014538479
2018-01-07 16:00;724448.2775476985
2018-01-07 16:15;734920.6639774997
2018-01-07 16:30;730947.6653983509
2018-01-07 16:45;722670.3795481997
2018-01-07 17:00;708515.9178426389
2018-01-07 17:15;695552.4844516788
2018-01-07 17:30;685962.3187384831
2018-01-07 17:45;743529.4161915652
2018-01-07 18:00;710098.5186199809
2018-01-07 18:15;755880.21856068
2018-01-07 18:30;699289.8656457642
2018-01-07 18:45;716718.201848719
2018-01-07 19:00;731679.369506876
2018-01-07 19:15;699167.7907493905
2018-01-07 19:30;689710.7205052443
2018-01-07 19:45;738511.0045797176
2018-01-07 20:00;758022.8663575328
2018-01-07 20:15;685258.0969265844
2018-01-07 20:30;757840.8978483409
2018-01-07 20:45;703874.0209374719
2018-01-07 21:00;748726.5152147103
2018-01-07 21:15;736901.0012123124
2018-01-07 21:30;672401.2323983673
2018-01-07 21:45;702913.157603644
2018-01-07 22:00;723628.2131459756
2018-01-07 22:15;667263.7239688315
2018-01-07 22:30;737337.4556623121
2018-01-07 22:45;665426.413150151
2018-01-07 23:00;721449.3351220597
2018-01-07 23:15;736672.4396451645
2018-01-07 23:30;745559.9578050972
2018-01-07 23:45;666157.558703039
2018-01-08 00:00;713275.7142335156
2018-01-08 00:15;756468.6434511403
2018-01-08 00:30;674762.598106767
2018-01-08 00:45;714268.3479862715
2018-01-08 01:00;743743.3216355836
2018-01-08 01:15;726690.7208492985
2018-01-08 01:30;713896.4539820019
2018-01-08 01:45;720447.1263329277
2018-01-08 02:00;750784.6285472624
2018-01-08 02:15;747629.231379362
2018-01-08 02:30;715907.121416859
2018-01-08 02:45;709214.6941236586
2018-01-08 03:00;743676.7668689607
2018-01-08 03:15;681958.3755209263
2018-01-08 03:30;711028.9425670393
2018-01-08 03:45;711496.2473404773
2018-01-08 04:00;758465.7051518887
2018-01-08 04:15;718822.0732911734
2018-01-08 04:30;697853.2996096498
2018-01-08 04:45;717055.7983314573
2018-01-08 05:00;734748.9967057016
2018-01-08 05:15;751218.9065101201
2018-01-08 05:30;738837.7043649665
2018-01-08 05:45;705792.424434794
2018-01-08 06:00;745223.3631241019
2018-01-08 06:15;671456.377641251
2018-01-08 06:30;742806.2381468173
2018-01-08 06:45;691030.2007100431
2018-01-08 07:00;737469.5518257085
2018-01-08 07:15;749766.804622727
2018-01-08 07:30;681298.8427609009
2018-01-08 07:45;737038.504028221
2018-01-08 08:00;695845.8977399468
2018-01-08 08:15;729776.1451882187
2018-01-08 08:30;746316.0380053292
2018-01-08 08:45;684237.5780100365
2018-01-08 09:00;721230.5869887652
2018-01-08 09:15;720694.1552988458
2018-01-08 09:30;714122.8872658297
2018-01-08 09:45;746655.1401149812
2018-01-08 10:00;756192.7650524735
2018-01-08 10:15;693712.3866816437
2018-01-08 10:30;718189.9226319073
2018-01-08 10:45;723995.6779552277
2018-01-08 11:00;666920.5492192617
2018-01-08 11:15;677889.5729592029
2018-01-08 11:30;686437.8757662416
2018-01-08 11:45;739552.0813125526
2018-01-08 12:00;698272.5275445476
2018-01-08 12:15;724174.2012895673
2018-01-08 12:30;669572.5006849706
2018-01-08 12:45;669194.2337654054
2018-01-08 13:00;733156.595781218
2018-01-08 13:15;694802.4270986846
2018-01-08 13:30;699544.2211183569
2018-01-08 13:45;680181.9284118236
2018-01-08 14:00;720108.5458989902
2018-01-08 14:15;754474.2336546187
2018-01-08 14:30;679153.9643358225
2018-01-08 14:45;670618.024710187
2018-01-08 15:00;692296.6090437705
2018-01-08 15:15;710718.9950001623
2018-01-08 15:30;704493.7464697666
2018-01-08 15:45;664857.1379108027
2018-01-08 16:00;750478.6962937252
2018-01-08 16:15;756187.5237954
2018-01-08 16:30;715513.4330593147
2018-01-08 16:45;675765.2877554053
2018-01-08 17:00;701509.493989586
